"","year","trait","TP","Family","Qsd1","correlation","Spearman_Cor","n_test","n_train","fold","trainingProportion"
"13997","2021","GI","TP1","Scala/DH130910","AllAlleles",0.414153112555199,0.509783294761203,97,14,5,70
"13998","2021","GI","TP1","Wintmalt/DH130910","0",0.560974069107034,0.591763191763192,36,27,5,70
"13999","2021","GI","TP1","Wintmalt/DH130910","2",0.261407942091931,0.0848267381791882,53,27,5,70
"14000","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.535242310915474,0.470158623423663,89,27,5,70
"14001","2021","GI","TP1","Overall","0",0.409461534896608,0.378493608476075,117,70,6,70
"14002","2021","GI","TP1","Overall","2",0.0214448698234022,0.108041600069282,166,70,6,70
"14003","2021","GI","TP1","Overall","AllAlleles",0.420962802106396,0.402098434327832,283,70,6,70
"14004","2021","GI","TP1","SY_Tepee/DH130910","0",0.351812338411329,0.431402831402831,36,26,6,70
"14005","2021","GI","TP1","SY_Tepee/DH130910","2",0.253524897188879,0.0394585253456221,63,26,6,70
"14006","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.444091381070568,0.388133544014051,99,26,6,70
"14007","2021","GI","TP1","Scala/DH130910","0",0.421150942447614,0.278224101479915,44,19,6,70
"14008","2021","GI","TP1","Scala/DH130910","2",-0.226599537475455,0.0265957446808511,48,19,6,70
"14009","2021","GI","TP1","Scala/DH130910","AllAlleles",0.410244833084762,0.376462247429989,92,19,6,70
"14010","2021","GI","TP1","Wintmalt/DH130910","0",0.344039275708372,0.352536747273589,37,24,6,70
"14011","2021","GI","TP1","Wintmalt/DH130910","2",0.00810014512632942,-0.052814805470451,55,24,6,70
"14012","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.404667612934289,0.321256420237347,92,24,6,70
"14013","2021","GI","TP1","Overall","0",0.148195051749832,0.182836547827781,117,70,7,70
"14014","2021","GI","TP1","Overall","2",0.289387929934275,0.257660970060572,166,70,7,70
"14015","2021","GI","TP1","Overall","AllAlleles",0.337096440167867,0.428538526844477,283,70,7,70
"14016","2021","GI","TP1","SY_Tepee/DH130910","0",0.278783988088169,0.360504201680672,35,23,7,70
"14017","2021","GI","TP1","SY_Tepee/DH130910","2",0.298750448973033,0.174874291643387,67,23,7,70
"14018","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.466814599349512,0.452421678198929,102,23,7,70
"14019","2021","GI","TP1","Scala/DH130910","0",0.284305073140901,0.141085271317829,44,23,7,70
"14020","2021","GI","TP1","Scala/DH130910","2",0.391154400043502,0.143763213530655,44,23,7,70
"14021","2021","GI","TP1","Scala/DH130910","AllAlleles",0.366333310502256,0.300165545419323,88,23,7,70
"14022","2021","GI","TP1","Wintmalt/DH130910","0",0.411567822476488,0.438012911697122,38,24,7,70
"14023","2021","GI","TP1","Wintmalt/DH130910","2",0.180942520153063,0.248832644082625,54,24,7,70
"14024","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.492715049839174,0.545645799542449,92,24,7,70
"14025","2021","GI","TP1","Overall","0",0.235896220918315,0.337365193795902,118,70,8,70
"14026","2021","GI","TP1","Overall","2",0.389377993161945,0.417565273375462,165,70,8,70
"14027","2021","GI","TP1","Overall","AllAlleles",0.406371850739001,0.577836617663137,283,70,8,70
"14028","2021","GI","TP1","SY_Tepee/DH130910","0",0.439998736144737,0.621862348178138,39,22,8,70
"14029","2021","GI","TP1","SY_Tepee/DH130910","2",0.407051835295167,0.306684981684982,64,22,8,70
"14030","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.553253155425652,0.581733514914554,103,22,8,70
"14031","2021","GI","TP1","Scala/DH130910","0",0.347315915420211,0.391271519178496,43,23,8,70
"14032","2021","GI","TP1","Scala/DH130910","2",0.289934977649698,0.335309617918314,45,23,8,70
"14033","2021","GI","TP1","Scala/DH130910","AllAlleles",0.460505191434183,0.626078686907823,88,23,8,70
"14034","2021","GI","TP1","Wintmalt/DH130910","0",0.314182792507424,0.327155727155727,36,25,8,70
"14035","2021","GI","TP1","Wintmalt/DH130910","2",0.321010856702114,0.352032901619827,55,25,8,70
"14036","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.475051878719878,0.512155694821586,91,25,8,70
"14037","2021","GI","TP1","Overall","0",0.439006714855982,0.435207735087783,122,70,9,70
"14038","2021","GI","TP1","Overall","2",0.383835913418642,0.442534280156257,161,70,9,70
"14039","2021","GI","TP1","Overall","AllAlleles",0.531610057789749,0.640082382909787,283,70,9,70
"14040","2021","GI","TP1","SY_Tepee/DH130910","0",0.261934992282848,0.343841642228739,32,28,9,70
"14041","2021","GI","TP1","SY_Tepee/DH130910","2",0.517400321627197,0.292132867132867,65,28,9,70
"14042","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.541256745898017,0.569365957575786,97,28,9,70
"14043","2021","GI","TP1","Scala/DH130910","0",0.432938385822378,0.380080172679618,46,23,9,70
"14044","2021","GI","TP1","Scala/DH130910","2",0.230296361097766,0.316911109310429,42,23,9,70
"14045","2021","GI","TP1","Scala/DH130910","AllAlleles",0.522109856731603,0.642985453136557,88,23,9,70
"14046","2021","GI","TP1","Wintmalt/DH130910","0",0.56937626662084,0.612825933756166,44,19,9,70
"14047","2021","GI","TP1","Wintmalt/DH130910","2",0.359732041822795,0.363060920049994,53,19,9,70
"14048","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.606228328217981,0.600874453466583,97,19,9,70
"14049","2021","GI","TP1","Overall","0",0.525204539888766,0.479972054028878,113,70,10,70
"14050","2021","GI","TP1","Overall","2",0.326323494056433,0.384172290210983,170,70,10,70
"14051","2021","GI","TP1","Overall","AllAlleles",0.54040626003644,0.57908533274672,283,70,10,70
"14052","2021","GI","TP1","SY_Tepee/DH130910","0",0.414429362251717,0.46557486631016,33,20,10,70
"14053","2021","GI","TP1","SY_Tepee/DH130910","2",0.321282167622993,0.34561708148434,72,20,10,70
"14054","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.521969546742424,0.529593949809859,105,20,10,70
"14055","2021","GI","TP1","Scala/DH130910","0",0.434916569134651,0.313351834720937,46,21,10,70
"14056","2021","GI","TP1","Scala/DH130910","2",0.0541708434893459,0.136715997181113,44,21,10,70
"14057","2021","GI","TP1","Scala/DH130910","AllAlleles",0.447318163630798,0.46907025558711,90,21,10,70
"14058","2021","GI","TP1","Wintmalt/DH130910","0",0.730315027892603,0.746982429335371,34,29,10,70
"14059","2021","GI","TP1","Wintmalt/DH130910","2",0.445134550874609,0.340758360784457,53,29,10,70
"14060","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.677556628296105,0.594338204142479,87,29,10,70
"14061","2021","GI","TP1","Overall","0",0.433654996703022,0.449932928272706,115,70,11,70
"14062","2021","GI","TP1","Overall","2",0.217723398710095,0.257031065128068,168,70,11,70
"14063","2021","GI","TP1","Overall","AllAlleles",0.483541775135405,0.544096690838847,283,70,11,70
"14064","2021","GI","TP1","SY_Tepee/DH130910","0",0.289906984294032,0.488970588235294,33,26,11,70
"14065","2021","GI","TP1","SY_Tepee/DH130910","2",0.377391203797582,0.136833315937794,66,26,11,70
"14066","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.477573784037,0.451787260358689,99,26,11,70
"14067","2021","GI","TP1","Scala/DH130910","0",0.422836034971572,0.32212543554007,41,19,11,70
"14068","2021","GI","TP1","Scala/DH130910","2",0.0122858241063142,0.254389140271493,51,19,11,70
"14069","2021","GI","TP1","Scala/DH130910","AllAlleles",0.461234296825779,0.527672888121696,92,19,11,70
"14070","2021","GI","TP1","Wintmalt/DH130910","0",0.369024398360482,0.420731707317073,41,25,11,70
"14071","2021","GI","TP1","Wintmalt/DH130910","2",0.199263957680395,0.0978198232808298,50,25,11,70
"14072","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.467493240660914,0.469624698397025,91,25,11,70
"14073","2021","GI","TP1","Overall","0",0.422943156741609,0.348806366047745,117,70,12,70
"14074","2021","GI","TP1","Overall","2",0.233497285728506,0.26861108013983,166,70,12,70
"14075","2021","GI","TP1","Overall","AllAlleles",0.464740567291878,0.465779665218926,283,70,12,70
"14076","2021","GI","TP1","SY_Tepee/DH130910","0",0.246060430800021,0.293114973262032,33,25,12,70
"14077","2021","GI","TP1","SY_Tepee/DH130910","2",0.242779911832828,0.226514486391572,67,25,12,70
"14078","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.408568812915802,0.391048277974391,100,25,12,70
"14079","2021","GI","TP1","Scala/DH130910","0",0.351717411665216,0.199436222692037,44,23,12,70
"14080","2021","GI","TP1","Scala/DH130910","2",0.0184356355656596,0.128964059196617,44,23,12,70
"14081","2021","GI","TP1","Scala/DH130910","AllAlleles",0.401858213671238,0.378341728012398,88,23,12,70
"14082","2021","GI","TP1","Wintmalt/DH130910","0",0.475309308288456,0.493058161350844,40,22,12,70
"14083","2021","GI","TP1","Wintmalt/DH130910","2",0.325881088781491,0.173318086525634,54,22,12,70
"14084","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.492571730205815,0.457992269623957,94,22,12,70
"14085","2021","GI","TP1","Overall","0",0.43870311466865,0.464792435879176,118,70,13,70
"14086","2021","GI","TP1","Overall","2",0.256319807670362,0.357608498923823,165,70,13,70
"14087","2021","GI","TP1","Overall","AllAlleles",0.458467627370854,0.546944089490277,283,70,13,70
"14088","2021","GI","TP1","SY_Tepee/DH130910","0",0.224938843491855,0.257223264540338,40,22,13,70
"14089","2021","GI","TP1","SY_Tepee/DH130910","2",0.430703363730243,0.270209293394777,63,22,13,70
"14090","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.48662532219367,0.520648971603277,103,22,13,70
"14091","2021","GI","TP1","Scala/DH130910","0",0.306447378706575,0.394700591524188,42,18,13,70
"14092","2021","GI","TP1","Scala/DH130910","2",0.141302534353371,0.227149321266968,51,18,13,70
"14093","2021","GI","TP1","Scala/DH130910","AllAlleles",0.354863233062443,0.512786846110232,93,18,13,70
"14094","2021","GI","TP1","Wintmalt/DH130910","0",0.629702173697594,0.587387387387387,36,30,13,70
"14095","2021","GI","TP1","Wintmalt/DH130910","2",0.160461064131957,0.300367355845421,50,30,13,70
"14096","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.561077130887489,0.539329870895528,86,30,13,70
"14097","2021","GI","TP1","Overall","0",0.36959328738516,0.414923452106761,121,70,14,70
"14098","2021","GI","TP1","Overall","2",0.327848375652764,0.305702900458118,162,70,14,70
"14099","2021","GI","TP1","Overall","AllAlleles",0.478988284671446,0.593188903828311,283,70,14,70
"14100","2021","GI","TP1","SY_Tepee/DH130910","0",0.433701357588437,0.520463320463321,36,21,14,70
"14101","2021","GI","TP1","SY_Tepee/DH130910","2",0.375182391145811,0.244837195098675,68,21,14,70
"14102","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.54347939263756,0.53903376462841,104,21,14,70
"14103","2021","GI","TP1","Scala/DH130910","0",0.179337511799574,0.107905138339921,45,25,14,70
"14104","2021","GI","TP1","Scala/DH130910","2",0.229913168749622,0.207142857142857,41,25,14,70
"14105","2021","GI","TP1","Scala/DH130910","AllAlleles",0.371424997015242,0.515448841926506,86,25,14,70
"14106","2021","GI","TP1","Wintmalt/DH130910","0",0.520466131629218,0.609193245778612,40,24,14,70
"14107","2021","GI","TP1","Wintmalt/DH130910","2",0.333637837498278,0.273889564852895,52,24,14,70
"14108","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.572402637529951,0.617190239320887,92,24,14,70
"14109","2021","GI","TP1","Overall","0",0.354022778705574,0.435627156866095,112,70,15,70
"14110","2021","GI","TP1","Overall","2",0.292696065519038,0.249520303261938,171,70,15,70
"14111","2021","GI","TP1","Overall","AllAlleles",0.418760186474927,0.540134070773331,283,70,15,70
"14112","2021","GI","TP1","SY_Tepee/DH130910","0",0.327639023107033,0.37466577540107,33,18,15,70
"14113","2021","GI","TP1","SY_Tepee/DH130910","2",0.275499637791888,0.176245834875972,74,18,15,70
"14114","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.427383953704151,0.429045506980036,107,18,15,70
"14115","2021","GI","TP1","Scala/DH130910","0",0.339910460374807,0.360019447370553,42,27,15,70
"14116","2021","GI","TP1","Scala/DH130910","2",0.316558908336109,0.175431488534154,42,27,15,70
"14117","2021","GI","TP1","Scala/DH130910","AllAlleles",0.403060037653711,0.5512402551382,84,27,15,70
"14118","2021","GI","TP1","Wintmalt/DH130910","0",0.355058143969163,0.440493124703651,37,25,15,70
"14119","2021","GI","TP1","Wintmalt/DH130910","2",0.25386270880419,0.310589311580392,54,25,15,70
"14120","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.438175034393269,0.555618375683832,91,25,15,70
"14121","2021","GI","TP1","Overall","0",0.28290794434265,0.413027696677977,115,70,16,70
"14122","2021","GI","TP1","Overall","2",0.300019530548005,0.362788408122565,168,70,16,70
"14123","2021","GI","TP1","Overall","AllAlleles",0.435900318760449,0.569625405279844,283,70,16,70
"14124","2021","GI","TP1","SY_Tepee/DH130910","0",0.448088083103234,0.576470588235294,34,23,16,70
"14125","2021","GI","TP1","SY_Tepee/DH130910","2",0.341770239190529,0.380119861052792,68,23,16,70
"14126","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.530608490713046,0.568395339568742,102,23,16,70
"14127","2021","GI","TP1","Scala/DH130910","0",0.319743425659019,0.412348178137652,39,30,16,70
"14128","2021","GI","TP1","Scala/DH130910","2",0.251622597249916,0.309132161089053,42,30,16,70
"14129","2021","GI","TP1","Scala/DH130910","AllAlleles",0.461413763831416,0.603387533875339,81,30,16,70
"14130","2021","GI","TP1","Wintmalt/DH130910","0",0.128261723806426,0.194068551981201,42,17,16,70
"14131","2021","GI","TP1","Wintmalt/DH130910","2",0.26025883492528,0.0580456976178901,57,17,16,70
"14132","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.377075398166263,0.374937383657289,99,17,16,70
"14133","2021","GI","TP1","Overall","0",0.456947194291009,0.347744208101883,121,70,17,70
"14134","2021","GI","TP1","Overall","2",0.147140890300002,0.164746694177885,162,70,17,70
"14135","2021","GI","TP1","Overall","AllAlleles",0.498631244317702,0.455112246023051,283,70,17,70
"14136","2021","GI","TP1","SY_Tepee/DH130910","0",0.337270067536717,0.350694824379035,38,26,17,70
"14137","2021","GI","TP1","SY_Tepee/DH130910","2",0.344506984148974,0.092490745637229,61,26,17,70
"14138","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.483961502857044,0.449672232529375,99,26,17,70
"14139","2021","GI","TP1","Scala/DH130910","0",0.448866425309293,0.330836236933798,41,24,17,70
"14140","2021","GI","TP1","Scala/DH130910","2",0.0227651960001645,0.0416281221091582,46,24,17,70
"14141","2021","GI","TP1","Scala/DH130910","AllAlleles",0.490770521464984,0.489647882189983,87,24,17,70
"14142","2021","GI","TP1","Wintmalt/DH130910","0",0.507221718173964,0.479944899116765,42,19,17,70
"14143","2021","GI","TP1","Wintmalt/DH130910","2",0.115381417675419,0.0617615757960465,55,19,17,70
"14144","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.512584854641949,0.453813557931517,97,19,17,70
"14145","2021","GI","TP1","Overall","0",0.432943538577669,0.421260562911704,113,70,18,70
"14146","2021","GI","TP1","Overall","2",0.233439072286072,0.284817856287952,170,70,18,70
"14147","2021","GI","TP1","Overall","AllAlleles",0.472323576807933,0.501213374090631,283,70,18,70
"14148","2021","GI","TP1","SY_Tepee/DH130910","0",0.336427092123277,0.37992277992278,36,21,18,70
"14149","2021","GI","TP1","SY_Tepee/DH130910","2",0.343202501400812,0.153910753139672,68,21,18,70
"14150","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.461550508537205,0.400362744052064,104,21,18,70
"14151","2021","GI","TP1","Scala/DH130910","0",0.34748822256471,0.305496828752643,43,22,18,70
"14152","2021","GI","TP1","Scala/DH130910","2",0.0666385115121804,0.202466851680543,46,22,18,70
"14153","2021","GI","TP1","Scala/DH130910","AllAlleles",0.433280383744687,0.519952332311883,89,22,18,70
"14154","2021","GI","TP1","Wintmalt/DH130910","0",0.468972154160744,0.463101604278075,34,27,18,70
"14155","2021","GI","TP1","Wintmalt/DH130910","2",0.222162644444174,0.24614885096865,55,27,18,70
"14156","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.473455725754073,0.442308838175333,89,27,18,70
"14157","2021","GI","TP1","Overall","0",0.450892745338616,0.331551134143357,118,70,19,70
"14158","2021","GI","TP1","Overall","2",0.188558792849266,0.236194157691233,165,70,19,70
"14159","2021","GI","TP1","Overall","AllAlleles",0.495552600986406,0.510838763425444,283,70,19,70
"14160","2021","GI","TP1","SY_Tepee/DH130910","0",0.225859482488335,0.354927425515661,34,27,19,70
"14161","2021","GI","TP1","SY_Tepee/DH130910","2",0.211806596252866,0.236034798534799,64,27,19,70
"14162","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.471052567100827,0.515393786380532,98,27,19,70
"14163","2021","GI","TP1","Scala/DH130910","0",0.438005144989459,0.259366327474561,47,17,19,70
"14164","2021","GI","TP1","Scala/DH130910","2",0.033243117646649,0.0260175763182239,47,17,19,70
"14165","2021","GI","TP1","Scala/DH130910","AllAlleles",0.469917445521483,0.45081096701947,94,17,19,70
"14166","2021","GI","TP1","Wintmalt/DH130910","0",0.543215842511433,0.518966334755808,37,26,19,70
"14167","2021","GI","TP1","Wintmalt/DH130910","2",0.255205879261191,0.188965267037003,53,26,19,70
"14168","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.563882202299755,0.482859953331469,90,26,19,70
"14169","2021","GI","TP1","Overall","0",0.311928362755121,0.358828278168608,116,70,20,70
"14170","2021","GI","TP1","Overall","2",0.251521138052819,0.297830950296726,167,70,20,70
"14171","2021","GI","TP1","Overall","AllAlleles",0.385248947661863,0.475916307774744,283,70,20,70
"14172","2021","GI","TP1","SY_Tepee/DH130910","0",0.0595516927972767,0.116095852937958,38,26,20,70
"14173","2021","GI","TP1","SY_Tepee/DH130910","2",0.315846572520211,0.149497620306716,61,26,20,70
"14174","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.37827631627624,0.36617192331478,99,26,20,70
"14175","2021","GI","TP1","Scala/DH130910","0",0.163855320031994,0.216106795054163,38,23,20,70
"14176","2021","GI","TP1","Scala/DH130910","2",0.0912576659951006,0.15515006002401,50,23,20,70
"14177","2021","GI","TP1","Scala/DH130910","AllAlleles",0.265806610539081,0.405251664259801,88,23,20,70
"14178","2021","GI","TP1","Wintmalt/DH130910","0",0.494669841841613,0.53545966228893,40,21,20,70
"14179","2021","GI","TP1","Wintmalt/DH130910","2",0.252436049339071,0.223344576958717,55,21,20,70
"14180","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.500153168644978,0.514951410107472,95,21,20,70
"14181","2021","GI","TP1","Overall","0",0.40068162850897,0.363448117186901,118,70,21,70
"14182","2021","GI","TP1","Overall","2",0.261875214170381,0.275472360933169,165,70,21,70
"14183","2021","GI","TP1","Overall","AllAlleles",0.481465309655492,0.529806417420491,283,70,21,70
"14184","2021","GI","TP1","SY_Tepee/DH130910","0",0.162283952760244,0.177052785923754,32,28,21,70
"14185","2021","GI","TP1","SY_Tepee/DH130910","2",0.301670678413461,0.193225524475524,65,28,21,70
"14186","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.425901279497973,0.486705764780139,97,28,21,70
