"","year","trait","TP","Qsd1Train","Family","Qsd1","correlation","Spearman_Cor","n_test","n_train","fold","trainingProportion"
"5807","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.0995081955301149,0.098469387755102,49,27,26,70
"5808","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.32180879878893,0.215853658536585,41,27,26,70
"5809","2021","GE","TP1",2,"Overall",0,0.255366876676178,0.265684015694138,146,70,27,70
"5810","2021","GE","TP1",2,"Overall",2,0.176724089440657,0.289119463182441,138,70,27,70
"5811","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.169585583449696,0.127151917849592,43,28,27,70
"5812","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.312489959199831,0.135810939584524,54,28,27,70
"5813","2021","GE","TP1",2,"Scala/DH130910",0,0.200491379530126,0.187421383647799,54,23,27,70
"5814","2021","GE","TP1",2,"Scala/DH130910",2,0.0849541903733558,0.18961038961039,34,23,27,70
"5815","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.0452977951910279,0.0322448979591837,49,19,27,70
"5816","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.0441564905837333,0.216383071067121,49,19,27,70
"5817","2021","GE","TP1",2,"Overall",0,0.320257071196741,0.33038473774016,146,70,28,70
"5818","2021","GE","TP1",2,"Overall",2,0.264080178401366,0.286413912694241,138,70,28,70
"5819","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.156344413272844,0.148444578677137,43,31,28,70
"5820","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.398143284988726,0.149683257918552,51,31,28,70
"5821","2021","GE","TP1",2,"Scala/DH130910",0,0.257142107041337,0.342100247760625,54,18,28,70
"5822","2021","GE","TP1",2,"Scala/DH130910",2,-0.0556653119294548,-0.0048582995951417,39,18,28,70
"5823","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.131615875983397,0.117142857142857,49,21,28,70
"5824","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.163305364431974,0.062675262377669,47,21,28,70
"5825","2021","GE","TP1",2,"Overall",0,0.238233394371722,0.238672360772368,146,70,29,70
"5826","2021","GE","TP1",2,"Overall",2,0.260808818224022,0.239159520352156,138,70,29,70
"5827","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.355376755370444,0.283902144367261,43,34,29,70
"5828","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.251750759778887,0.157077724706904,48,34,29,70
"5829","2021","GE","TP1",2,"Scala/DH130910",0,0.151628631251105,0.1789594053745,54,14,29,70
"5830","2021","GE","TP1",2,"Scala/DH130910",2,0.208343051594361,0.20024161884627,43,14,29,70
"5831","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.239065797946414,0.16469387755102,49,22,29,70
"5832","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.25471077426433,0.185019581326982,46,22,29,70
"5833","2021","GE","TP1",2,"Overall",0,0.264648428336121,0.262182719096141,146,70,30,70
"5834","2021","GE","TP1",2,"Overall",2,0.323572105310328,0.315542891586071,138,70,30,70
"5835","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.231412714032536,0.184083358501963,43,37,30,70
"5836","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.168384043832378,0.0400527009222661,45,37,30,70
"5837","2021","GE","TP1",2,"Scala/DH130910",0,0.187761588256736,0.191842957880694,54,11,30,70
"5838","2021","GE","TP1",2,"Scala/DH130910",2,0.292744900072987,0.236756090040086,46,11,30,70
"5839","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.203341411003556,0.195102040816327,49,22,30,70
"5840","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.382503629375564,0.270683647481374,46,22,30,70
"5841","2021","GE","TP1",2,"Overall",0,0.270430795601222,0.284077390994187,146,70,31,70
"5842","2021","GE","TP1",2,"Overall",2,0.195204377560223,0.215907248812185,138,70,31,70
"5843","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.175183455288393,0.222440350347327,43,26,31,70
"5844","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.272591577303086,0.0037593984962406,56,26,31,70
"5845","2021","GE","TP1",2,"Scala/DH130910",0,0.250391605107974,0.294377739660758,54,20,31,70
"5846","2021","GE","TP1",2,"Scala/DH130910",2,0.141380829677225,0.241109530583215,37,20,31,70
"5847","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.148707918269365,0.185714285714286,49,24,31,70
"5848","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.210809857278234,0.177871740662438,44,24,31,70
"5849","2021","GE","TP1",2,"Overall",0,0.254299151048556,0.293925751689434,146,70,32,70
"5850","2021","GE","TP1",2,"Overall",2,0.307052574176674,0.337330774666678,138,70,32,70
"5851","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.314406766363825,0.331017819389912,43,30,32,70
"5852","2021","GE","TP1",2,"SY_Tepee/DH130910",2,-0.000256047126674734,0.0832408435072142,52,30,32,70
"5853","2021","GE","TP1",2,"Scala/DH130910",0,0.387171912791747,0.419325328759291,54,22,32,70
"5854","2021","GE","TP1",2,"Scala/DH130910",2,0.373917502714317,0.261064425770308,35,22,32,70
"5855","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.139213293050952,0.136326530612245,49,18,32,70
"5856","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.320322964225656,0.372686018979426,50,18,32,70
"5857","2021","GE","TP1",2,"Overall",0,0.343711698030262,0.37952628382482,146,70,33,70
"5858","2021","GE","TP1",2,"Overall",2,0.404526070126334,0.362973414796752,138,70,33,70
"5859","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.326528279984411,0.315614617940199,43,29,33,70
"5860","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.355063601186471,0.203112401225609,53,29,33,70
"5861","2021","GE","TP1",2,"Scala/DH130910",0,0.303194241280786,0.312140270630837,54,18,33,70
"5862","2021","GE","TP1",2,"Scala/DH130910",2,0.422038015746037,0.394736842105263,39,18,33,70
"5863","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.261270551333068,0.311836734693878,49,23,33,70
"5864","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.385904083968037,0.306070687606339,45,23,33,70
"5865","2021","GE","TP1",2,"Overall",0,0.401490264234058,0.39740680400644,146,70,34,70
"5866","2021","GE","TP1",2,"Overall",2,0.258026744134724,0.272308519516101,138,70,34,70
"5867","2021","GE","TP1",2,"SY_Tepee/DH130910",0,-0.0154065609782408,0.0336756266988825,43,26,34,70
"5868","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.135346493114283,0.17177033492823,56,26,34,70
"5869","2021","GE","TP1",2,"Scala/DH130910",0,0.362927775673691,0.336687631027254,54,20,34,70
"5870","2021","GE","TP1",2,"Scala/DH130910",2,0.241596346986936,0.27027027027027,37,20,34,70
"5871","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.435604181389952,0.503469387755102,49,23,34,70
"5872","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.2780288075501,0.0844560097958087,45,23,34,70
"5873","2021","GE","TP1",2,"Overall",0,0.339195131718837,0.328830748170785,146,70,35,70
"5874","2021","GE","TP1",2,"Overall",2,0.316211989681508,0.252312848753847,138,70,35,70
"5875","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.240427342295599,0.230141951072184,43,27,35,70
"5876","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.241728170783338,0.139466089466089,55,27,35,70
"5877","2021","GE","TP1",2,"Scala/DH130910",0,0.371373816492662,0.388603011244521,54,26,35,70
"5878","2021","GE","TP1",2,"Scala/DH130910",2,0.186261394591494,0.055241935483871,31,26,35,70
"5879","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.400232591384326,0.353877551020408,49,16,35,70
"5880","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.372026930497285,0.153166421242548,52,16,35,70
"5881","2021","GE","TP1",2,"Overall",0,0.32006718481737,0.301055594651654,146,70,36,70
"5882","2021","GE","TP1",2,"Overall",2,0.232260596390141,0.348746201388619,138,70,36,70
"5883","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.297862532413375,0.294321957112655,43,27,36,70
"5884","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.185835878398778,0.0997113997113997,55,27,36,70
"5885","2021","GE","TP1",2,"Scala/DH130910",0,0.130791224730304,0.169125214408233,54,19,36,70
"5886","2021","GE","TP1",2,"Scala/DH130910",2,0.163274636683001,0.126819126819127,38,19,36,70
"5887","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.187581432495419,0.166224489795918,49,23,36,70
"5888","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.232019265197008,0.382213438735178,45,23,36,70
"5889","2021","GE","TP1",2,"Overall",0,0.307422108444911,0.350729276122353,146,70,37,70
"5890","2021","GE","TP1",2,"Overall",2,0.272351832725702,0.332921983111646,138,70,37,70
"5891","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.394091428566058,0.372697070371489,43,34,37,70
"5892","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.187919857133086,0.172818063395571,48,34,37,70
"5893","2021","GE","TP1",2,"Scala/DH130910",0,0.281100632906907,0.291099676005336,54,14,37,70
"5894","2021","GE","TP1",2,"Scala/DH130910",2,0.344283109542249,0.281334944125642,43,14,37,70
"5895","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.100798411349103,0.142244897959184,49,22,37,70
"5896","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.333582992058604,0.249036356466117,46,22,37,70
"5897","2021","GE","TP1",2,"Overall",0,0.352464762123305,0.29433834941629,146,70,38,70
"5898","2021","GE","TP1",2,"Overall",2,0.201125545759535,0.33247904910767,138,70,38,70
"5899","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.0650236203733908,0.0631229235880399,43,29,38,70
"5900","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.191474901611624,0.182389937106918,53,29,38,70
"5901","2021","GE","TP1",2,"Scala/DH130910",0,0.11141110045258,0.100819515913856,54,14,38,70
"5902","2021","GE","TP1",2,"Scala/DH130910",2,0.180777880153136,0.310329205678043,43,14,38,70
"5903","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.467635625336913,0.485102040816327,49,27,38,70
"5904","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.199157664879084,0.139024390243902,41,27,38,70
"5905","2021","GE","TP1",2,"Overall",0,0.339838479307023,0.309195723636644,146,70,39,70
"5906","2021","GE","TP1",2,"Overall",2,0.152433054685002,0.290041861829895,138,70,39,70
"5907","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.186291087091312,0.170945333736031,43,21,39,70
"5908","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.390615868818416,0.107244843997885,61,21,39,70
"5909","2021","GE","TP1",2,"Scala/DH130910",0,0.33136910188536,0.320373546788641,54,20,39,70
"5910","2021","GE","TP1",2,"Scala/DH130910",2,0.093212036162854,0.338549075391181,37,20,39,70
"5911","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.496825430000788,0.522857142857143,49,28,39,70
"5912","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.107772317433778,0.166228893058161,40,28,39,70
"5913","2021","GE","TP1",2,"Overall",0,0.411239874423023,0.400908100604436,146,70,40,70
"5914","2021","GE","TP1",2,"Overall",2,0.276570680632022,0.32331177267009,138,70,40,70
"5915","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.390530631806977,0.369676834793114,43,26,40,70
"5916","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.443682744379657,0.120574162679426,56,26,40,70
"5917","2021","GE","TP1",2,"Scala/DH130910",0,0.421925638388457,0.387307032590051,54,25,40,70
"5918","2021","GE","TP1",2,"Scala/DH130910",2,0.185830012403641,0.326612903225806,32,25,40,70
"5919","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.417104960969356,0.409081632653061,49,19,40,70
"5920","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.183428322657241,0.228775510204082,49,19,40,70
"5921","2021","GE","TP1",2,"Overall",0,0.351672850381629,0.331514561422113,146,70,41,70
"5922","2021","GE","TP1",2,"Overall",2,0.227451875726984,0.29054382644313,138,70,41,70
"5923","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.229918715395874,0.228027786167321,43,28,41,70
"5924","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.228735464149442,0.0287783495330665,54,28,41,70
"5925","2021","GE","TP1",2,"Scala/DH130910",0,0.090691521870922,0.195425957690109,54,18,41,70
"5926","2021","GE","TP1",2,"Scala/DH130910",2,0.273128411668861,0.19919028340081,39,18,41,70
"5927","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.348388780705726,0.310714285714286,49,24,41,70
"5928","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.138378401902629,0.0572233967582805,44,24,41,70
"5929","2021","GE","TP1",2,"Overall",0,0.378395284390058,0.38530265200081,146,70,42,70
"5930","2021","GE","TP1",2,"Overall",2,0.338730903848267,0.239748030201672,138,70,42,70
"5931","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.436393961647214,0.416792509815766,43,30,42,70
"5932","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.509886381023671,0.145394006659267,52,30,42,70
"5933","2021","GE","TP1",2,"Scala/DH130910",0,0.278691316982253,0.341261673337145,54,17,42,70
"5934","2021","GE","TP1",2,"Scala/DH130910",2,0.011021731874915,0.098499061913696,40,17,42,70
"5935","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.253161693089904,0.233571428571429,49,23,42,70
"5936","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.321438140840499,0.189986824769433,45,23,42,70
"5937","2021","GE","TP1",2,"Overall",0,0.355123548084267,0.399115035716696,146,70,43,70
"5938","2021","GE","TP1",2,"Overall",2,0.292254405236403,0.255903687078899,138,70,43,70
"5939","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.369440833309891,0.369827846572033,43,27,43,70
"5940","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.16630765961139,-0.00346320346320346,55,27,43,70
"5941","2021","GE","TP1",2,"Scala/DH130910",0,0.370252577492171,0.395159138555365,54,16,43,70
"5942","2021","GE","TP1",2,"Scala/DH130910",2,0.490432031062596,0.402613240418119,41,16,43,70
"5943","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.269389841118296,0.27469387755102,49,27,43,70
"5944","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.132334265825136,0.151219512195122,41,27,43,70
"5945","2021","GE","TP1",2,"Overall",0,0.308010868861181,0.333407883701426,146,70,44,70
"5946","2021","GE","TP1",2,"Overall",2,0.289060447938746,0.272251440391877,138,70,44,70
"5947","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.342736285747861,0.29130172153428,43,27,44,70
"5948","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.2318677529946,0.180880230880231,55,27,44,70
"5949","2021","GE","TP1",2,"Scala/DH130910",0,0.273259528825004,0.290642271774347,54,20,44,70
"5950","2021","GE","TP1",2,"Scala/DH130910",2,0.408554717823826,0.174727358937885,37,20,44,70
"5951","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.0942314925143676,0.126836734693878,49,23,44,70
"5952","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.151119615580606,-0.0166013373389577,45,23,44,70
"5953","2021","GE","TP1",2,"Overall",0,0.343513053843195,0.319437401791137,146,70,45,70
"5954","2021","GE","TP1",2,"Overall",2,0.306899808368856,0.361454283098434,138,70,45,70
"5955","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.313305207516504,0.331621866505587,43,28,45,70
"5956","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.437970253742438,0.264875166761959,54,28,45,70
"5957","2021","GE","TP1",2,"Scala/DH130910",0,0.173419114931278,0.19283400038117,54,17,45,70
"5958","2021","GE","TP1",2,"Scala/DH130910",2,0.266519900890393,0.250844277673546,40,17,45,70
"5959","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.242749685217567,0.205714285714286,49,25,45,70
"5960","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.186561246326847,0.16868015705225,43,25,45,70
"5961","2021","GE","TP1",2,"Overall",0,0.270231514372176,0.313059489265711,146,70,46,70
"5962","2021","GE","TP1",2,"Overall",2,0.293992778534374,0.15675297410787,138,70,46,70
"5963","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.368053446847536,0.33131984294775,43,24,46,70
"5964","2021","GE","TP1",2,"SY_Tepee/DH130910",2,-0.00408494970440039,0.0141806884247439,58,24,46,70
"5965","2021","GE","TP1",2,"Scala/DH130910",0,0.254592710814596,0.289956165427864,54,25,46,70
"5966","2021","GE","TP1",2,"Scala/DH130910",2,0.312278767468551,0.435483870967742,32,25,46,70
"5967","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.456404298563431,0.461122448979592,49,21,46,70
"5968","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.429501499569015,0.147086031452359,47,21,46,70
"5969","2021","GE","TP1",2,"Overall",0,0.255687453079937,0.254219968573164,146,70,47,70
"5970","2021","GE","TP1",2,"Overall",2,0.135822141644766,0.142115603491965,138,70,47,70
"5971","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.251235940953527,0.292358803986711,43,24,47,70
"5972","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.296823763933019,0.000399889261435295,58,24,47,70
"5973","2021","GE","TP1",2,"Scala/DH130910",0,0.265512463966365,0.288812654850391,54,19,47,70
"5974","2021","GE","TP1",2,"Scala/DH130910",2,-0.167508425620816,-0.0355618776671408,38,19,47,70
"5975","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.0359709391395879,0.0433673469387755,49,27,47,70
"5976","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.0850278873784421,0.0479094076655052,41,27,47,70
"5977","2021","GE","TP1",2,"Overall",0,0.291453043173556,0.290759931747853,146,70,48,70
"5978","2021","GE","TP1",2,"Overall",2,0.25212225003711,0.324334629408501,138,70,48,70
"5979","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.34036703750406,0.290848686197523,43,25,48,70
"5980","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.281235980394439,0.171635986518019,57,25,48,70
"5981","2021","GE","TP1",2,"Scala/DH130910",0,0.130410589660804,0.184295788069373,54,22,48,70
"5982","2021","GE","TP1",2,"Scala/DH130910",2,-0.00134137680415046,0.105602240896359,35,22,48,70
"5983","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.0846189699254684,0.0496938775510204,49,23,48,70
"5984","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.278405923267629,0.201449275362319,45,23,48,70
"5985","2021","GE","TP1",2,"Overall",0,0.374661909511497,0.312535065986716,146,70,49,70
"5986","2021","GE","TP1",2,"Overall",2,0.230746096372504,0.253241519764195,138,70,49,70
"5987","2021","GE","TP1",2,"SY_Tepee/DH130910",0,-0.210624805733419,-0.102083962549079,43,27,49,70
"5988","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.098032416509106,-0.0289321789321789,55,27,49,70
"5989","2021","GE","TP1",2,"Scala/DH130910",0,0.217100952947138,0.218601105393558,54,21,49,70
"5990","2021","GE","TP1",2,"Scala/DH130910",2,0.0723029850859758,0.0548262548262548,36,21,49,70
"5991","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.513306954239466,0.478163265306122,49,22,49,70
"5992","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.279465172652484,0.227258711069997,46,22,49,70
"5993","2021","GE","TP1",2,"Overall",0,0.231524939460899,0.313109617961497,146,70,50,70
"5994","2021","GE","TP1",2,"Overall",2,0.272493443812498,0.205717730031859,138,70,50,70
"5995","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.250308383008416,0.276804590758079,43,23,50,70
"5996","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.0172142012535104,0.113909994155465,59,23,50,70
"5997","2021","GE","TP1",2,"Scala/DH130910",0,0.405989802981003,0.387611968744044,54,21,50,70
"5998","2021","GE","TP1",2,"Scala/DH130910",2,0.173750056666739,0.181724581724582,36,21,50,70
"5999","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.305710701179117,0.36,49,25,50,70
"6000","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.45884159828542,0.296296296507466,43,25,50,70
"6001","2021","GE","TP1",2,"Overall",0,0.289376770570959,0.331726644365824,146,70,51,70
"6002","2021","GE","TP1",2,"Overall",2,0.255825747356933,0.330604193255995,138,70,51,70
"6003","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.24028509326917,0.282090003020236,43,23,51,70
"6004","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.169532159660324,0.200993571011105,59,23,51,70
"6005","2021","GE","TP1",2,"Scala/DH130910",0,0.293367307389628,0.285229655040976,54,17,51,70
"6006","2021","GE","TP1",2,"Scala/DH130910",2,0.218619290325561,0.34859287054409,40,17,51,70
"6007","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.319991201327968,0.386020408163265,49,30,51,70
"6008","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.27118652720129,0.212605317868476,38,30,51,70
"6009","2021","GE","TP1",2,"Overall",0,0.386844661576512,0.363623919099997,146,70,52,70
"6010","2021","GE","TP1",2,"Overall",2,0.236030875190728,0.296761216333499,138,70,52,70
"6011","2021","GE","TP1",2,"SY_Tepee/DH130910",0,-0.0261127228515033,0.0365448504983389,43,25,52,70
"6012","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.177997977673906,0.154200155561317,57,25,52,70
"6013","2021","GE","TP1",2,"Scala/DH130910",0,0.287474516898234,0.335544120449781,54,18,52,70
"6014","2021","GE","TP1",2,"Scala/DH130910",2,0.0860432941495612,-0.0366396761133603,39,18,52,70
"6015","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.45409591793661,0.46265306122449,49,26,52,70
"6016","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.312571363155553,0.304930918770611,42,26,52,70
"6017","2021","GE","TP1",2,"Overall",0,0.338065965989657,0.329289618539905,146,70,53,70
"6018","2021","GE","TP1",2,"Overall",2,0.169083062886897,0.304799892234736,138,70,53,70
"6019","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.166658304794962,0.167170039263063,43,21,53,70
"6020","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.250740567263154,0.303648863035431,61,21,53,70
"6021","2021","GE","TP1",2,"Scala/DH130910",0,0.350362204337773,0.335010482180293,54,22,53,70
"6022","2021","GE","TP1",2,"Scala/DH130910",2,0.305090235412424,0.303641456582633,35,22,53,70
